"timestamp","AI-K530N","total_cod_mgcod_per_gvss","total_pn_to_ps","lb_cod_mgcod_per_gvss","lb_proteins_mg_per_gvss","lb_carbs_mg_per_gvss","tb_cod_mgcod_per_gvss","tb_proteins_mg_per_gvss","tb_carbs_mgcarb_per_gvss","tb_pn_to_ps","CLARIFIER_X_SLR","CLARIFIER_X_SOR","NABX_CPASS_TOTAL_COD","NABX_CPASS_TKNH","NABX_CPASS_TSS","NABX_CPASS_VSS","ABXA_DO","ABXB_DO","ABXC_DO","ABXA_NO5","ABXA_NH3","ABXC_NH3","ABXC_MLSS","ABX_INF_FLOW","ABX_MLR_FLOW","ABXA_AIRFLOW","ABXB_AIRFLOW","ABXC_AIRFLOW","SCX_BLANKET","NABX_CPASS_dSVI30","NABX_CPASS_dSVI5","NABX_CLARIFIER_EFFLUENT_TOTAL_COD","NABX_CLARIFIER_EFFLUENT_NH3","NABX_CLARIFIER_EFFLUENT_NO2","NABX_CLARIFIER_EFFLUENT_NO5","NABX_CLARIFIER_EFFLUENT_OP","NABX_CLARIFIER_EFFLUENT_PWS","NABX_CLARIFIER_EFFLUENT_PW","NABX_CLARIFIER_EFFLUENT_TKNH","NABX_CLARIFIER_EFFLUENT_TSS","NABX_CLARIFIER_EFFLUENT_VSS","NSEC ACTUAL ASRT (days)","Solids Wasted via Effluent (tpd)","Solids Wasted via SWAS (tpd)","Solids Wasted via WAS (tpd)","NSEC MIN ASRT (days)","Total Solids Wasted (tpd)","NSI Soluble COD (LAB) (mg/L)","NSI Total COD (LAB) (mg/L)","NSI E. coli (LAB) (EC/100mL)","NSI NH3A (LAB) (mg/L)","NSI NO2 (LAB) (mg/L)","NSI NO5 (LAB) (mg/L)","NSI OP (LAB) (mg/L)","NSI PWS (LAB) (mg/L)","NSI PW (LAB) (mg/L)","NSI TKNH (LAB) (mg/L)","NSI TSS (LAB) (mg/L)","NSI TVAH (LAB) (mg/L)","NSI VSS (LAB) (mg/L)","NSEC EFF TSS (mg/L)","NSI NH3 (mg N/L)","NSI TSS (mg/L)","NSI COD (mg/L)","NSI sCOD (mg/L)","NSI FLOW (MGD)","NSI TEMP (C)","NAB2_ASRT","ASRT_d","Floc_SRT_d","Granule_SRT_d","AGS_Weighted_SRT_d","Floc_percent","Granule_percent","system"
2023-02-28,8.94172796993837,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,4760,388,3940,3360,0.9109960164,1.025804954,0.9438507017,0.03187803766,5.745096797,0.7917671131,3964.731258,13.74521476,18.93323765,756.5047936,1443.101279,729.7830948,5.316404728,181.022217,343.94223,38,0.63,0.15,3.43,0.01,0.09,0.35,2.9,12,11,6.262470245,1.487163555,22.44826144,16.75826747,8.494332989,40.69077972,219,536,189000,30.5,0.02,0,2.77,2.98,4.5,44.4,116,71,101,7.574065773,34.40980343,107.3953227,441.4249934,314.3224566,51.58823169,14.27455435,4.907490497,6.181916401,6.181916401,6.744843041,6.228898428,91.65396975,8.346030251,"9"
2023-02-09,16.5734433154278,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,4470,374,3340,2820,1.16290468,1.311540732,1.188536385,0.0006808902247,7.56942788,1.571237499,4071.894721,15.09682056,18.92595037,1297.721707,2533.149452,1178.633398,5.097125458,199.2964,376.448761,45,1,0.35,4.36,0,0.07,0.46,3.6,16,15,20.90559959,2.577153109,8.834223684,0.0002546392057,8.572703395,11.41098789,206,475,3870000,32.9,0.04,0.03,2.98,3.36,5.14,48,108,49,96,11.28628349,34.1838469,110.2927024,428.3980364,270.1522087,56.84238555,15.05242838,6.089833575,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2023-01-30,11.7588491654959,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,42.28956119,1290.542381,5160,376,4100,3440,1.885516178,2.35423539,2.642673916,0.0002670035325,9.450913354,2.406004448,3960.975749,16.94719272,18.92153375,1393.143501,2727.51582,1496.453551,5.390171601,157.638092,284.624329,51,1.85,0.5,4.84,0.02,0.09,0.6,6.3,15,14,6.428634644,2.071589459,24.28725,0.001652379652,7.032244766,26.3609633,262,596,4610000,30.5,0.04,0.02,4.28,4.81,8.29,61.4,106,50,101,9.941470886,30.09209285,111.5218887,390.5875589,240.9968624,50.80237405,14.84483952,4.457859287,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2023-02-13,10.5289686864144,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,4430,339,3610,3060,0.6827632675,1.05987459,1.079916984,0.001316465598,6.791390424,1.316948898,4194.991298,14.56917579,18.93249714,1002.241002,2243.716153,1050.893501,5.46126054,241.084152,344.405945,38,0.81,0.29,4,0,0.05,0.24,3,8,8,9.233595848,1.814630026,22.42656257,5.622002237,9.497052968,29.85334034,246,439,121000,31.9,0.02,0.02,2.75,3.05,5.01,43.7,94,59,85,7.682822888,32.44303691,123.5344724,358.295344,469.5274472,57.06810714,15.0761466,6.139799665,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2023-03-17,14.2179260253906,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,3810,304,3080,2660,1.438384116,1.448718416,2.181146105,0.003252898309,6.476114547,0.5954844605,4246.496812,14.01697636,18.91815796,1188.122282,2000.233949,1014.833702,5.939343789,198,369.6,36,0.4,0.17,3.39,0.06,0.07,0.2,2.4,6,6,7.29083395,1.545883239,24.13281141,15.39625108,7.578588007,41.06917941,215,375,8160000,35.3,0.03,0,2.9,3.1,4.8,41.3,81,71,74,6.125961139,32.80517094,101.180801,467.4721471,301.5019699,62.27221869,15.14397359,4.593664647,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2023-05-07,44.7164478444304,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,4420,272,3380,3050,1.286244747,1.562911513,1.050652065,0.002690653307,7.071219807,0.7259723866,3110.001821,14.01697636,19.06322828,1004.507003,1950.07379,937.9946988,4.704183326,138.304474,276.608948,0,0.4,0.37,4.16,0,0.06,0.17,2,6,5,3.602041721,1.574089075,20.65402287,41.92725691,6.575106621,64.1558032,190,678,5480000,28.9,0.03,0,2.94,3.1,4.46,41.1,94,72,86,5.739058387,31.01132408,95.91741599,364.4122729,213.5102592,67.2816428,17.07161633,5.4531499,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2022-04-19,44.7164478444304,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,34.49972145,1187.939868,4940,322,3520,2940,0.4429942676,1.070923712,0.5745508314,0.4633181376,7.534356659,1.012121132,3498.453428,15.78982904,19.27671521,804.5994337,2281.10503,968.9683152,5.901789794,167.2191,326.281158,29,1.01,0.41,2.8,0.03,0.08,0.4,3.5,14,11,6.490146637,3.374537449,38.24792115,0.001128564025,6.368015981,41.6299009,142,268,2480000,29.7,0,0,3.39,3.48,5.17,43.7,89,25,80,11.64900919,33.39583208,79.37670378,437.7965642,248.7850909,70.57850915,16.68215967,5.4531499,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2022-12-22,20.4262698181879,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,19.84575462,727.1615601,5130,369,4020,3500,10,10,10,0.002756471939,10.22846071,4.083682403,3878.280693,19.5513757,18.81843182,402.2488182,515.7566573,274.8485567,10.99143982,157.72348,302.658569,38,2.22,0.7,3.57,0.03,0.09,0.36,4,9,8,5.258243084,2.795783823,30.46234852,0.0007179434525,509.5452576,33.25916197,219,410,60000,33.9,0.07,0,2.78,2.88,4.72,45.8,166,60,149,12.54832193,29.96207756,89.56912252,432.9703898,247.25178,54.45545408,16.42072013,4.970268955,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2023-01-04,17.7854846315253,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,19.84575462,727.1615601,4400,328,3090,2640,10,10,10,0.002756471939,9.468559259,2.869894153,3748.594665,18.04947902,18.84858296,375.6730369,637.3509547,262.1577705,10.99143982,132.104645,259.805817,52,2.26,0.52,4.86,0,0.06,0.46,4.9,14,12,5.462511063,2.782933808,26.21697479,0.01375838381,509.5452576,29.01685588,206,441,3650000,30.3,0.03,0,2.95,3.12,4.87,47.3,108,57,97,13.13592376,36.12819203,103.8418741,545.3161491,322.7809749,51.13647176,15.94852551,4.714583101,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2022-06-17,8.89715521398268,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,35.07848851,1284.040368,4690,281,3910,3280,0.4592117119,1.065264379,0.6626370674,0.281402872,8.37454371,1.491987831,3290.518096,17.04176094,19.05667189,927.5528163,2299.871637,965.6365424,5.032596425,145.174789,265.462463,0,0.97,0.64,2.78,0.02,0.04,0.22,2.8,7,7,5.356894016,2.575831266,43.17157298,0,5.973888564,45.74817216,112,287,6130000,29,0.09,0,3.01,3.11,4.38,38.4,75,28,66,7.696562259,31.05366323,80.47920887,447.0169225,233.6186611,80.54678976,19.84147469,5.121723785,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2022-12-16,18.012939773399,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,19.84575462,727.1615601,4450,306,3580,3020,10,10,10,0.002756471939,13.79715018,3.736834448,4234.271167,19.76905843,18.90639511,391.0180735,505.486695,269.7261119,10.99143982,129.0337,226.921341,43,2.38,0.7,4.58,0.02,0.06,0.36,4.9,10,10,6.920977116,1.827484073,21.36978292,0.0001301672048,507.5992625,23.19790836,156,398,3650000,31,0.07,0,2.63,2.78,4.66,49.1,89,60,80,9.336348971,34.86334325,99.98956058,432.083613,245.3248717,48.00585867,17.14220254,5.429828866,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2022-05-09,24.3405203292844,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,32.99543456,1192.523612,4160,293,3230,2720,0.422175544,1.005402929,0.5123111285,0.2800612365,7.089967463,1.679180545,3328.323294,15.82981828,19.14179463,709.5307012,1866.529918,843.7574466,5.729197618,149.104767,294.2857,30,0.66,0.43,3.59,0.03,0.06,0.23,2.5,7,6,4.717400551,1.863391378,40.3338415,10.99472438,7.385620101,53.19056807,145,375,5170000,31.1,0.03,0.02,3.45,3.4,4.93,43.2,78,35,71,6.780008675,31.09959793,68.25156307,438.6256625,231.4935896,66.75892009,17.60570103,4.650858527,17.5338843,17.5338843,19.3855554,17.71075238,90.44819163,9.551808366,"9"
2023-06-01,15.2862239061639,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,29.67778134,1228.5715,4490,351,4200,3490,2.810763495,0.9927715338,0.6565441037,0.003586646546,6.599009065,0.2579834553,2901.358046,16.33503682,18.98889228,1908.139744,1867.581684,741.8885004,3.19408826,180.709091,316.2409,44,0.28,0.18,4.48,0.04,0.08,0.35,2.1,12,10,11.83662891,3.205159567,16.07821647,0.006962027401,5.944440442,19.30207322,167,331,2480000,29.5,0,0.04,2.93,3.36,4.76,42.5,75,28,68,9.933823103,29.05551519,78.67503373,438.6256625,231.4935896,77.32430553,17.97509079,5.703860237,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2022-05-14,87.1918369097929,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,34.99447225,1201.618523,3280,284,3150,2680,0.5345700521,1.084685523,0.6436101661,0.3989212958,7.079250037,1.154969364,3513.510196,15.93905702,19.12280568,821.9490145,1927.672172,843.8987997,5.752959411,165.625565,323.5476,30,0.79,0.57,3.15,0.03,0.06,0.22,2.6,8,6,4.499973774,2.071171878,43.52865331,11.06927524,7.021719456,56.6643983,123,326,4350000,31.7,0.03,0.03,3.19,3.26,4.75,40.6,84,0,75,7.271324422,36.01692643,60.9964527,439.5807921,230.4961058,68.26208133,18.09446205,7.565959277,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-04-05,35.9380228917276,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,5060,360,3750,3160,1.251005713,1.607422931,1.329242815,0.0006974602086,6.037578337,0.8360340367,3382.095296,14.01697636,18.95359206,884.5442901,1814.86341,955.0189683,5.752191525,232.65329,395.071625,36,1.92,0.15,4.15,0,0.08,0.24,2.1,6,6,4.852661133,1.590499293,20.65700239,30.13624961,5.546484695,52.37493982,211,388,2850000,32.9,0.02,0,3.12,3.31,4.85,46.2,96,60,86,6.69466915,31.51007873,100.1087737,393.2331303,244.6804725,57.93638846,15.54740289,5.827178736,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2022-04-13,35.9380228917276,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,35.05197273,1224.855024,3800,331,3670,3120,0.4602087995,1.196157311,0.5470330081,0.5281355927,7.654757782,1.549777758,3439.039909,16.28515722,19.43122233,827.2361972,1992.210196,775.9820193,5.729097436,180.709091,316.2409,40,0.64,0.34,3.06,0.03,0.06,0.22,3.3,6,5,6.956323624,1.989689672,34.91551283,0.05195450314,5.264600033,36.98541679,200,414,10500000,32.6,0,0,3.37,3.43,5.02,42.2,83,56,74,7.460979166,36.99021449,75.49727217,469.8285319,279.2140255,64.55001291,16.08437064,5.827178736,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-04-19,9.31461797327398,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,4690,313,3580,3190,1.58425179,1.865980905,1.744392165,0.008295398832,6.537065387,1.012247323,3436.706158,14.01697636,19.08667255,1309.593962,2387.74384,1045.005535,5.941639128,223.866669,370.397583,43,0.11,0.11,3.82,0.02,0.06,0.18,2,4,4,6.00370121,1.356398425,21.088333,18.65698501,4.510806622,41.09284555,210,388,5480000,32.8,0.03,0.04,2.97,3.05,4.54,43.2,96,50,85,5.267689258,33.82540107,102.0450981,370.0775943,223.3805716,61.48276255,16.50655435,5.988436176,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2022-10-03,9.6665679125126,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,19.84575462,727.1615601,6120,351,3690,3100,7.71955731,7.777389969,7.702148427,0.002756471939,8.621012368,1.67721349,3768.230275,20.96678971,18.75522803,559.2278537,587.2448506,229.4159838,3.556366118,128.032257,218.129028,34,0,0.95,4.65,0.09,0.14,0.32,2.4,8,8,5.521759987,1.151983025,24.14350865,0.002096352607,9.939455986,25.30674361,161,342,4720000,28.9,0.03,0,2.98,3.06,4.66,41.1,70,41,64,5.79864239,34.23653237,84.46460025,492.4918555,253.5026416,53.27365728,22.17068513,4.937372626,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-02-22,23.5952015167882,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,4870,365,4040,3420,0.8320046303,1.013449129,0.9492551779,0.0004663918576,7.026264531,1.316481648,3916.636958,15.25748636,18.93188648,830.8310656,1672.256123,977.6760478,5.712420403,203.591446,393.301666,48,0.72,0.28,3.4,0,0.06,0.61,4.2,21,20,13.81911659,2.214718555,13.83961968,0.02443365727,9.244889259,18.3019919,220,451,3650000,29.9,0.02,0,2.97,3.35,5.26,49.6,104,71,94,9.203211271,29.84109366,157.3141875,441.8620459,314.8535867,57.65509668,14.80056393,5.272963425,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2022-12-08,15.3475822130605,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,19.84575462,727.1615601,5360,367,3720,3150,9.783194505,9.81958169,9.796860235,0.002756471939,10.65398933,2.616484248,4013.83137,20.8371687,18.84720328,382.9937217,512.4204518,267.8839712,10.99143982,115.658066,209.074188,27,1.32,1.15,5.71,0,0.07,0.44,3.8,12,10,6.590054512,2.64958889,20.66695701,8.21837659e-05,9.939455986,23.31853674,242,478,5790000,33.2,0.03,0,3.27,3.26,4.97,46.7,89,55,78,12.66238841,34.40728313,103.7217746,403.1614667,241.8803725,51.57982179,17.68008506,4.794839322,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2022-07-20,12.5527955298634,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,37.74098076,1236.39712,4880,334,3690,3120,0.3949609553,1.036058194,0.525504162,0.009415308402,8.313496538,0.8953393175,3671.348946,16.44249619,18.81737923,904.7690372,2524.660162,1081.621198,5.601562369,100.810814,185.4919,25,0.96,0.38,2.88,0.07,0.12,0.26,2.7,5,4,5.85172081,2.21715386,45.92823529,0,6.173530195,48.14448415,137,318,24200000,31.5,0.04,0,3.37,3.45,4.95,40.3,85,0,79,6.989167953,37.41028134,84.20141886,457.7564061,239.2657158,75.68525466,22.09875122,6.28477621,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-03-05,9.52198086117538,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,43.27209854,1352.257935,5250,333,3600,3080,2.444086401,2.333581512,3.802799076,0.4137377545,5.079532997,0.1008923004,3476.398227,14.01697636,18.97099556,1133.479246,1658.458159,961.2399131,3.847510229,200.489166,368.340546,38,0.2,0.17,4.25,0,0.06,0.35,2.9,13,11,7.134111881,2.078319584,22.95845244,9.944014597,5.937214887,34.98405608,227,403,3260000,30.5,0.02,0,2.8,3.02,4.07,42.7,290,61,258,9.213573148,107.2704531,96.79109499,452.1424072,294.7449302,56.36528582,14.73747143,4.920580405,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-05-23,16.1643019537564,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,25.73237958,1056.05188,5800,355,2410,2150,2.826580879,1.038768743,0.5673784143,0.001757440701,7.32638455,1.802460989,2922.492259,14.01697636,19.01810607,1630.428147,1514.632867,703.6432295,3.548150922,186.942856,308.109528,37,1.38,0.45,4.18,0,0.04,0.34,3.1,10,8,5.343403816,2.765657936,20.40868526,20.07927608,4.715916655,43.25459779,145,330,4610000,30.1,0,0,2.71,2.57,4.24,36.1,69,41,66,7.795712652,30.16618485,73.03859775,441.4086817,227.5233447,85.55051758,17.25447035,5.057255453,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-06-23,8.39171512980895,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,25.73237958,1056.05188,5800,355,2410,2150,2.826580879,1.038768743,0.5673784143,0.001757440701,7.32638455,1.802460989,2922.492259,14.01697636,19.01810607,1630.428147,1514.632867,703.6432295,3.548150922,186.942856,308.109528,37,1.38,0.45,4.18,0,0.04,0.34,3.1,10,8,5.343403816,2.765657936,20.40868526,20.07927608,4.715916655,43.25459779,145,330,4610000,30.1,0,0,2.71,2.57,4.24,36.1,69,41,66,7.795712652,30.16618485,73.03859775,441.4086817,227.5233447,85.55051758,17.25447035,5.057255453,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-05-22,12.6413818186934,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,25.59699909,1056.05188,5000,343,3680,3100,3.285410431,1.281902917,0.7583807471,0.001958459327,5.970280499,0.8126782926,2908.763131,14.01697636,19.03155633,1872.783221,1728.733483,678.9531284,3.983623198,186.942856,308.109528,37,0.57,0.45,4.18,0,0.04,0.34,3.1,10,8,5.221330166,2.794707333,20.36103284,20.80680985,4.652659279,43.96538512,145,330,4610000,23.3,0,0,2.71,2.57,4.24,36.1,69,41,66,7.889163218,29.43169646,72.66366907,443.8263319,228.4064145,85.75842263,17.09198638,4.612539779,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2022-04-14,9.10983805631952,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,34.09198662,1191.638498,4500,313,3420,2890,0.5000524358,1.316790065,0.8447119716,0.6386994049,7.962432207,1.248994553,3447.085318,15.83708043,19.3665279,779.033071,2136.252133,950.0466823,5.737762063,180.709091,316.2409,40,1.6,0.34,3.06,0.03,0.06,0.22,3.3,6,5,6.163920879,2.029593804,44.78098273,0.002577891854,6.374498246,46.79934969,200,414,2480000,35,0,0,3.37,3.43,5.02,42.2,71,56,65,6.923730491,37.10980543,77.77296883,364.4122729,213.5102592,71.91050852,16.23333676,4.612539779,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-05-26,10.640489365871,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,17.41074402,735.8868578,4870,345,3660,3110,3.391864781,1.215898329,0.8181079327,0.07857886016,7.945622102,0.7973818528,2901.022275,9.952351402,19.00670843,1907.398388,1769.936265,797.2170604,3.440956741,179.723984,319.101746,32,0.42,0.18,6.27,0.04,0.06,0.3,2,10,7,5.957834721,2.821855454,20.38510557,15.15500108,5.026805445,38.36428836,138,321,10500000,32.3,0,0,2.95,3.11,4.3,45,70,28,66,8.579970954,36.53395268,79.03555952,451.6070179,231.8500128,80.59986968,17.60552822,5.126833281,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2022-11-28,16.5482736019354,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,19.84575462,727.1615601,5490,410,4180,3520,9.367606826,9.404077034,9.396253377,0.002756471939,11.07740234,3.044647753,4045.547451,21.26227149,18.84182538,363.439011,442.8284462,219.0760164,10.99143982,113.61644,219.397263,29,1.67,1.78,4.69,0,0.06,0.55,4.7,19,15,5.821073532,3.176780545,22.57230408,0.01717376521,9.939455986,25.76632239,215,409,6130000,31.4,0.03,0.04,2.69,2.99,4.75,45.8,104,59,84,14.78642628,33.63468169,101.1671238,375.2947558,232.7381922,53.91552362,18.27259262,4.334427618,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-01-25,9.13162765129497,441.9,3.61,117.3134328,24.97679104,7.963880597,324.6268657,112.0569403,29.98902985,3.74,41.20692337,1353.968299,5610,406,4260,3620,0.8372496105,2.03787326,2.000763138,0.000839047694,10.51815847,3.848162203,3658.583119,17.99576628,18.96283422,914.6255925,2535.621314,1389.84198,0.0004652208602,196.351181,360.64502,156,3.87,0.48,3.64,0.05,0.12,1.12,9.6,38,32,7.603347778,9.696760496,11.66294611,0.005152997663,5.680420776,21.35446946,180,372,9800000,30.7,0.02,0.02,3.31,3.59,6.16,45.7,416,50,368,48.42725759,35.42310176,106.5697593,418.3721738,252.4591702,48.2617236,15.38999943,4.397153963,11.83832125,11.83832125,12.34013234,11.85872738,95.93350319,4.066496805,"9"
2023-04-04,21.4288843190606,488.7,2.29,109.7368421,16.33781955,8.467894737,378.9473684,100.2505263,42.51338346,2.36,43.27209854,1352.257935,5060,360,3750,3160,1.319591587,1.632924517,1.393589951,0.0004715838874,6.647000389,1.46911194,3359.32452,14.01697636,18.94224334,933.7432912,1808.036122,984.5259474,5.74143194,232.65329,395.071625,42,1.92,0.15,3.52,0.02,0.07,0.36,3.9,10,9,5.483862877,1.799106328,21.8127668,22.43287198,5.228475136,46.03817453,237,426,2850000,31.5,0.02,0,3.11,3.24,5.29,43.8,97,60,90,7.169862877,34.72265828,105.6424723,391.6677587,242.2398905,59.73654587,15.43538374,5.70134812,6.13651349,6.13651349,6.588920874,6.16757661,93.1338167,6.866183296,"9"
2023-01-10,17.0915677325656,488.7,2.29,109.7368421,16.33781955,8.467894737,378.9473684,100.2505263,42.51338346,2.36,19.84575462,727.1615601,5210,317,3440,2980,10,10,10,0.002756471939,11.21841621,4.530823081,4013.888833,20.33833977,18.84775873,365.0619027,621.1234162,250.3850512,10.99143982,146.952667,301.441376,58,3.47,0.68,5.23,0,0.04,0.83,7.3,28,24,3.585878372,4.677399784,14.26702315,18.88051234,509.5452576,37.81523895,195,418,3810000,33.5,0.03,0,2.98,3.13,5.19,45.7,106,45,95,21.86575554,38.97796259,102.8458418,426.9978104,253.8926179,52.57964553,15.78759327,5.095669328,3.563068224,3.563068224,3.832293815,3.58198181,92.97481865,7.025181353,"9"
2023-03-23,11.1483555191836,419.2,2.93,77.92207792,17.08636364,7.203896104,341.2987013,95.47402597,31.21363636,3.06,43.27209854,1352.257935,4270,311,3240,2770,2.06591784,1.95463944,3.341202698,0.000884637695,6.045053919,0.373652494,3488.257833,14.01697636,18.92512909,1184.092772,1837.769747,1262.946405,4.772517902,244.108688,389.717377,40,0.53,0.17,4.36,0,0.06,0.3,3,11.2,10,5.359358788,2.126875902,22.74657805,23.02496134,6.321611371,47.93685468,229,507,8160000,31.5,0.03,0.04,3.09,3.4,5.25,42,99,71,86,8.512031367,48.56712914,100.9170833,470.5552759,303.6205747,61.80424763,15.34244763,4.933052783,4.864893491,4.864893491,5.277744096,4.897188657,92.17751757,7.822482431,"9"
2023-06-26,6.5009842973679,419.2,2.93,77.92207792,17.08636364,7.203896104,341.2987013,95.47402597,31.21363636,3.06,43.27209854,1352.257935,4270,311,3240,2770,2.06591784,1.95463944,3.341202698,0.000884637695,6.045053919,0.373652494,3488.257833,14.01697636,18.92512909,1184.092772,1837.769747,1262.946405,4.772517902,244.108688,389.717377,40,0.53,0.17,4.36,0,0.06,0.3,3,11.2,10,5.359358788,2.126875902,22.74657805,23.02496134,6.321611371,47.93685468,229,507,8160000,31.5,0.03,0.04,3.09,3.4,5.25,42,99,71,86,8.512031367,48.56712914,100.9170833,470.5552759,303.6205747,61.80424763,15.34244763,4.933052783,4.864893491,4.864893491,5.277744096,4.897188657,92.17751757,7.822482431,"9"
2022-07-26,10.5009451699029,419.2,2.93,77.92207792,17.08636364,7.203896104,341.2987013,95.47402597,31.21363636,3.06,39.3965404,1255.810113,4950,307,3700,3220,0.3578927292,1.030878282,0.8855402377,0.005630760849,8.727827833,1.160426825,3775.335535,16.66668675,18.71178651,841.3998135,2664.656361,1265.93879,5.43991936,102.117645,175.642349,21,1.41,0.9,3.23,0.05,0.08,0.23,3.1,9,8,5.871551037,2.846996272,47.32428757,0,7.947023396,50.17033165,123,296,3610000,28.7,0.06,0,3.27,3.13,4.69,39.4,80,0,70,8.733567361,35.79170476,83.82002045,444.2208927,241.2154472,77.93161893,22.0102029,6.173314113,6.233825835,6.233825835,6.464712141,6.242071908,96.42851374,3.571486264,"9"
